,driverID,race,qualipos,racepos
7630,albon,16,12,4
7631,bottas,16,1,2
7632,gasly,16,9,8
7633,giovinazzi,16,14,16
7634,kevin_magnussen,16,16,18
7635,kvyat,16,6,11
7636,latifi,16,17,17
7637,leclerc,16,4,13
7638,max_verstappen,16,3,1
7639,norris,16,15,5
7640,ocon,16,11,9
7641,perez,16,5,20
7642,pietro_fittipaldi,16,20,19
7643,raikkonen,16,19,12
7644,ricciardo,16,7,7
7645,russell,16,2,15
7646,sainz,16,8,6
7647,stroll,16,10,10
7648,vettel,16,13,14
7649,albon,17,5,4
7650,bottas,17,2,2
7651,gasly,17,10,8
7652,giovinazzi,17,14,16
7653,hamilton,17,3,3
7654,kevin_magnussen,17,17,18
7655,kvyat,17,7,11
7656,latifi,17,20,17
7657,leclerc,17,9,13
7658,max_verstappen,17,1,1
7659,norris,17,4,5
7660,ocon,17,11,9
7661,perez,17,15,20
7662,pietro_fittipaldi,17,19,19
7663,raikkonen,17,16,12
7664,ricciardo,17,12,7
7665,russell,17,18,15
7666,sainz,17,6,6
7667,stroll,17,8,10
7668,vettel,17,13,14
7669,alonso,1,9,8
7670,bottas,1,3,6
7671,gasly,1,5,5
7672,giovinazzi,1,12,17
7673,hamilton,1,2,2
7674,latifi,1,17,16
7675,leclerc,1,4,10
7676,max_verstappen,1,1,1
7678,mick_schumacher,1,19,14
7679,norris,1,7,7
7680,ocon,1,16,9
7681,perez,1,11,15
7682,raikkonen,1,14,19
7683,ricciardo,1,6,12
7684,russell,1,15,18
7685,sainz,1,8,3
7686,stroll,1,10,13
7687,tsunoda,1,13,4
7688,vettel,1,18,11
7689,alonso,2,15,8
7690,bottas,2,8,6
7691,gasly,2,5,5
7692,giovinazzi,2,17,17
7693,hamilton,2,1,2
7694,latifi,2,14,16
7695,leclerc,2,4,10
7696,max_verstappen,2,3,1
7698,mick_schumacher,2,18,14
7699,norris,2,7,7
7700,ocon,2,9,9
7701,perez,2,2,15
7702,raikkonen,2,16,19
7703,ricciardo,2,6,12
7704,russell,2,12,18
7705,sainz,2,11,3
7706,stroll,2,10,13
7707,tsunoda,2,20,4
7708,vettel,2,13,11
7709,alonso,3,13,8
7710,bottas,3,1,6
7711,gasly,3,9,5
7712,giovinazzi,3,12,17
7713,hamilton,3,2,2
7714,latifi,3,18,16
7715,leclerc,3,8,10
7716,max_verstappen,3,3,1
7718,mick_schumacher,3,19,14
7719,norris,3,7,7
7720,ocon,3,6,9
7721,perez,3,4,15
7722,raikkonen,3,15,19
7723,ricciardo,3,16,12
7724,russell,3,11,18
7725,sainz,3,5,3
7726,stroll,3,17,13
7727,tsunoda,3,14,4
7728,vettel,3,10,11
7729,alonso,4,10,8
7730,bottas,4,3,6
7731,gasly,4,12,5
7732,giovinazzi,4,14,17
7733,hamilton,4,1,2
7734,latifi,4,19,16
7735,leclerc,4,4,10
7736,max_verstappen,4,2,1
7738,mick_schumacher,4,18,14
7739,norris,4,9,7
7740,ocon,4,5,9
7741,perez,4,8,15
7742,raikkonen,4,17,19
7743,ricciardo,4,7,12
7744,russell,4,15,18
7745,sainz,4,6,3
7746,stroll,4,11,13
7747,tsunoda,4,16,4
7748,vettel,4,13,11
7749,alonso,5,17,8
7750,bottas,5,3,6
7751,gasly,5,6,5
7752,giovinazzi,5,10,17
7753,hamilton,5,7,2
7754,latifi,5,18,16
7755,leclerc,5,1,10
7756,max_verstappen,5,2,1
7758,norris,5,5,7
7759,ocon,5,11,9
7760,perez,5,9,15
7761,raikkonen,5,14,19
7762,ricciardo,5,12,12
7763,russell,5,15,18
7764,sainz,5,4,3
7765,stroll,5,13,13
7766,tsunoda,5,16,4
7767,vettel,5,8,11
7768,alonso,6,9,8
7769,bottas,6,10,6
7770,gasly,6,4,5
7771,giovinazzi,6,20,17
7772,hamilton,6,2,2
7773,latifi,6,16,16
7774,leclerc,6,1,10
7775,max_verstappen,6,3,1
7777,mick_schumacher,6,17,14
7778,norris,6,6,7
7779,ocon,6,12,9
7780,perez,6,7,15
7781,raikkonen,6,14,19
7782,ricciardo,6,13,12
7783,russell,6,15,18
7784,sainz,6,5,3
7785,stroll,6,19,13
7786,tsunoda,6,8,4
7787,vettel,6,11,11
7788,alonso,7,9,8
7789,bottas,7,3,6
7790,gasly,7,6,5
7791,giovinazzi,7,13,17
7792,hamilton,7,2,2
7793,latifi,7,16,16
7794,leclerc,7,7,10
7795,max_verstappen,7,1,1
7797,mick_schumacher,7,15,14
7798,norris,7,8,7
7799,ocon,7,11,9
7800,perez,7,4,15
7801,raikkonen,7,17,19
7802,ricciardo,7,10,12
7803,russell,7,14,18
7804,sainz,7,5,3
7805,stroll,7,19,13
7806,tsunoda,7,20,4
7807,vettel,7,12,11
7808,alonso,8,9,8
7809,bottas,8,2,6
7810,gasly,8,6,5
7811,giovinazzi,8,15,17
7812,hamilton,8,3,2
7813,latifi,8,16,16
7814,leclerc,8,7,10
7815,max_verstappen,8,1,1
7817,mick_schumacher,8,19,14
7818,norris,8,4,7
7819,ocon,8,17,9
7820,perez,8,5,15
7821,raikkonen,8,18,19
7822,ricciardo,8,13,12
7823,russell,8,11,18
7824,sainz,8,12,3
7825,stroll,8,10,13
7826,tsunoda,8,8,4
7827,vettel,8,14,11
7828,alonso,9,14,8
7829,bottas,9,5,6
7830,gasly,9,6,5
7831,giovinazzi,9,15,17
7832,hamilton,9,4,2
7833,latifi,9,18,16
7834,leclerc,9,12,10
7835,max_verstappen,9,1,1
7837,mick_schumacher,9,19,14
7838,norris,9,2,7
7839,ocon,9,17,9
7840,perez,9,3,15
7841,raikkonen,9,16,19
7842,ricciardo,9,13,12
7843,russell,9,9,18
7844,sainz,9,11,3
7845,stroll,9,10,13
7846,tsunoda,9,7,4
7847,vettel,9,8,11
7848,alonso,10,11,8
7849,bottas,10,3,6
7850,gasly,10,12,5
7851,giovinazzi,10,14,17
7852,hamilton,10,1,2
7853,latifi,10,18,16
7854,leclerc,10,4,10
7855,max_verstappen,10,2,1
7857,mick_schumacher,10,19,14
7858,norris,10,6,7
7859,ocon,10,13,9
7860,perez,10,5,15
7861,raikkonen,10,17,19
7862,ricciardo,10,7,12
7863,russell,10,8,18
7864,sainz,10,9,3
7865,stroll,10,15,13
7866,tsunoda,10,16,4
7867,vettel,10,10,11
7868,alonso,11,9,8
7869,bottas,11,2,6
7870,gasly,11,5,5
7871,giovinazzi,11,14,17
7872,hamilton,11,1,2
7873,latifi,11,18,16
7874,leclerc,11,7,10
7875,max_verstappen,11,3,1
7877,mick_schumacher,11,20,14
7878,norris,11,6,7
7879,ocon,11,8,9
7880,perez,11,4,15
7881,raikkonen,11,13,19
7882,ricciardo,11,11,12
7883,russell,11,17,18
7884,sainz,11,15,3
7885,stroll,11,12,13
7886,tsunoda,11,16,4
7887,vettel,11,10,11
7888,alonso,12,14,8
7889,bottas,12,8,6
7890,gasly,12,6,5
7891,giovinazzi,12,16,17
7892,hamilton,12,3,2
7893,latifi,12,12,16
7894,leclerc,12,11,10
7895,max_verstappen,12,1,1
7897,mick_schumacher,12,18,14
7898,norris,12,10,7
7899,ocon,12,9,9
7900,perez,12,7,15
7901,raikkonen,12,19,19
7902,ricciardo,12,4,12
7903,russell,12,2,18
7904,sainz,12,13,3
7905,stroll,12,15,13
7906,tsunoda,12,17,4
7907,vettel,12,5,11
7908,alonso,13,9,8
7909,bottas,13,3,6
7910,gasly,13,4,5
7911,giovinazzi,13,7,17
7912,hamilton,13,2,2
7914,latifi,13,14,16
7915,leclerc,13,5,10
7916,max_verstappen,13,1,1
7918,mick_schumacher,13,19,14
7919,norris,13,13,7
7920,ocon,13,8,9
7921,perez,13,16,15
7922,ricciardo,13,10,12
7923,russell,13,11,18
7924,sainz,13,6,3
7925,stroll,13,12,13
7926,tsunoda,13,15,4
7927,vettel,13,17,11
7928,alonso,14,13,8
7929,bottas,14,1,6
7930,gasly,14,6,5
7931,giovinazzi,14,10,17
7932,hamilton,14,2,2
7934,latifi,14,16,16
7935,leclerc,14,8,10
7936,max_verstappen,14,3,1
7938,mick_schumacher,14,18,14
7939,norris,14,4,7
7940,ocon,14,14,9
7941,perez,14,9,15
7942,ricciardo,14,5,12
7943,russell,14,15,18
7944,sainz,14,7,3
7945,stroll,14,12,13
7946,tsunoda,14,17,4
7947,vettel,14,11,11
7948,alonso,15,6,8
7949,bottas,15,7,6
7950,gasly,15,12,5
7951,giovinazzi,15,18,17
7952,hamilton,15,4,2
7953,latifi,15,14,16
7954,leclerc,15,15,10
7955,max_verstappen,15,20,1
7957,mick_schumacher,15,17,14
7958,norris,15,1,7
7959,ocon,15,10,9
7960,perez,15,9,15
7961,raikkonen,15,16,19
7962,ricciardo,15,5,12
7963,russell,15,3,18
7964,sainz,15,2,3
7965,stroll,15,8,13
7966,tsunoda,15,13,4
7967,vettel,15,11,11
7968,alonso,16,6,8
7969,bottas,16,2,6
7970,gasly,16,5,5
7971,giovinazzi,16,18,17
7972,hamilton,16,1,2
7973,latifi,16,17,16
7974,leclerc,16,4,10
7975,max_verstappen,16,3,1
7977,mick_schumacher,16,14,14
7978,norris,16,8,7
7979,ocon,16,12,9
7980,perez,16,7,15
7981,raikkonen,16,19,19
7982,ricciardo,16,16,12
7983,russell,16,13,18
7984,sainz,16,15,3
7985,stroll,16,9,13
7986,tsunoda,16,10,4
7987,vettel,16,11,11
7988,alonso,17,14,8
7989,bottas,17,4,6
7990,gasly,17,9,5
7991,giovinazzi,17,13,17
7992,hamilton,17,2,2
7993,latifi,17,17,16
7994,leclerc,17,5,10
7995,max_verstappen,17,1,1
7997,mick_schumacher,17,19,14
7998,norris,17,8,7
7999,ocon,17,11,9
8000,perez,17,3,15
8001,raikkonen,17,18,19
8002,ricciardo,17,7,12
8003,russell,17,15,18
8004,sainz,17,6,3
8005,stroll,17,16,13
8006,tsunoda,17,10,4
8007,vettel,17,12,11
8008,alonso,18,16,8
8009,bottas,18,1,6
8010,gasly,18,5,5
8011,giovinazzi,18,14,17
8012,hamilton,18,2,2
8013,latifi,18,17,16
8014,leclerc,18,8,10
8015,max_verstappen,18,3,1
8017,mick_schumacher,18,18,14
8018,norris,18,10,7
8019,ocon,18,15,9
8020,perez,18,4,15
8021,raikkonen,18,12,19
8022,ricciardo,18,7,12
8023,russell,18,13,18
8024,sainz,18,6,3
8025,stroll,18,20,13
8026,tsunoda,18,9,4
8027,vettel,18,11,11
8028,alonso,19,10,8
8029,bottas,19,3,6
8030,gasly,19,5,5
8031,giovinazzi,19,15,17
8032,hamilton,19,1,2
8033,latifi,19,17,16
8034,leclerc,19,7,10
8035,max_verstappen,19,2,1
8037,mick_schumacher,19,19,14
8038,norris,19,8,7
8039,ocon,19,11,9
8040,perez,19,4,15
8041,raikkonen,19,14,19
8042,ricciardo,19,9,12
8043,russell,19,18,18
8044,sainz,19,6,3
8045,stroll,19,16,13
8046,tsunoda,19,13,4
8047,vettel,19,12,11
8048,alonso,20,5,8
8049,bottas,20,3,6
8050,gasly,20,4,5
8051,giovinazzi,20,18,17
8052,hamilton,20,1,2
8053,latifi,20,17,16
8054,leclerc,20,13,10
8055,max_verstappen,20,2,1
8057,mick_schumacher,20,19,14
8058,norris,20,6,7
8059,ocon,20,9,9
8060,perez,20,11,15
8061,raikkonen,20,16,19
8062,ricciardo,20,14,12
8063,russell,20,15,18
8064,sainz,20,7,3
8065,stroll,20,12,13
8066,tsunoda,20,8,4
8067,vettel,20,10,11
8068,alonso,21,13,8
8069,bottas,21,2,6
8070,gasly,21,6,5
8071,giovinazzi,21,10,17
8072,hamilton,21,1,2
8073,latifi,21,16,16
8074,leclerc,21,4,10
8075,max_verstappen,21,3,1
8077,mick_schumacher,21,19,14
8078,norris,21,7,7
8079,ocon,21,9,9
8080,perez,21,5,15
8081,raikkonen,21,12,19
8082,ricciardo,21,11,12
8083,russell,21,14,18
8084,sainz,21,15,3
8085,stroll,21,18,13
8086,tsunoda,21,8,4
8087,vettel,21,17,11
8088,alonso,22,11,8
8089,bottas,22,6,6
8090,gasly,22,12,5
8091,giovinazzi,22,14,17
8092,hamilton,22,2,2
8093,latifi,22,16,16
8094,leclerc,22,7,10
8095,max_verstappen,22,1,1
8097,mick_schumacher,22,19,14
8098,norris,22,3,7
8099,ocon,22,9,9
8100,perez,22,4,15
8101,raikkonen,22,18,19
8102,ricciardo,22,10,12
8103,russell,22,17,18
8104,sainz,22,5,3
8105,stroll,22,13,13
8106,tsunoda,22,8,4
8107,vettel,22,15,11
